Num_Of_OP_Claims_Total,income,beds,Weighted_Safety_Domain_Score,households,ip_avg_stay,cmi_recent_value,ip_total_costs,Total_Performance_Score,Num_Of_OP_Claims_Total_score,income_score,beds_score,households_score,ip_avg_stay_score,cmi_recent_value_score,ip_total_costs_score,Total_Performance_Score_score,Weighted_Safety_Domain_Score_score,model_score,GPO_Text__c_Vizient_score,is_preimer,is_intalere,is_vazient,beds_score_size,Account_id_x,Provider_Number_x,Definitive_ID,Customer_ID,initial_score,score_label,is_kids_hospital,Provider_Number_y,GPO_Affiliations,Hospital_Name,post_state_score_label,post_state_applied,post_HealthTrust_score_label,post_HealthTrust_applied,post_Vazient_and_kids_score_label,post_Vazient_and_kids_applied,final_score,Account_id_y,first_year_month_transaction,Daily_Revenue_mean_2018,Daily_Revenue_sum_2018,Total_Daily_Revenue,is_quva_customer,Provider_Number,Zip_Code,IDN,Definitive_IDN_ID,City,State_y,Territory,Assigned_Name,weighted_score,idn_average_beds,Number_of_Hospitals,idn_final_score_label,is_independent,Pharmacy_Costs,Provider_ID,Total_Costs,Total_Charges,Pharmacy_Total_Cost,Longitude,Latitude,Num_Of_OP_Claims_Total_bucket,income_bucket,beds_bucket,households_bucket,ip_avg_stay_bucket,cmi_recent_value_bucket,ip_total_costs_bucket,Total_Performance_Score_bucket,Weighted_Safety_Domain_Score_bucket
0,56.128,26,0,4438,9,1.254,1147751,24.583,0,0.333,0,0,0,0.333,0.333,0,0,6.667,0,0,0,0,11.111,,42004,6039,nan,7.556,D,FALSE,42004,,CHRISTUS Dubuis Hospital of Hot Springs (FKA Advance Care Hospital of Hot Springs),D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,42004,71913,CHRISTUS Dubuis Health System (AKA CHRISTUS Continuing Care),274413,HOT SPRINGS NATIONAL PARK,AR,Chicago,"Williams,Ly",0.143,182,6,D,FALSE,197854,42004,5739535,13791502,192057,-93.043,34.4689,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,56.128,40,0,4438,6,1.09,1254287,24.583,0,0.333,0,0,1,0,0.333,0,0,40,1,0,0,1,22.222,,43035,843028,nan,36.444,C,FALSE,43035,Vizient,CHI Saint Vincent Hot Springs Rehabilitation Hospital - HealthSouth,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,43035,71913,Encompass Health Corporation (FKA HealthSouth),7277,HOT SPRINGS NATIONAL PARK,AR,Chicago,"Williams,Ly",0.004,9681,130,D,FALSE,,43035,9997142,13655693,0,-93.043,34.4689,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2449,0,470,0,0,7,1.505,36645111,0,0.167,0,0.5,0,0,0.333,0,0,0,39.167,1,1,0,1,100,0014100001MbIYBAA3,310027,2701,10701,51.333,B,FALSE,310027,"Premier Inc, Provista, Vizient",Trinitas Regional Medical Center,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,310027,7202,,-1,ELIZABETH,NJ,Boston,"Mckeon, Pa",,,,,TRUE,17369026,310027,236835153,1389804478,17369026,-74.2215,40.6565,"(1001.0, 5000.0]","(0.0, 48.525]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,56.128,277,0,4438,0,0,13838405,24.583,0,0.333,0.5,0,1,0,0,0,0,13.333,0,0,0,0,88.889,,310072,764462,nan,28.444,D,FALSE,310072,,CareOne at Trinitas Regional Medical Center,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,310072,7202,CareOne,582519,ELIZABETH,NJ,Boston,"Mckeon, Pa",0.544,509,3,D,FALSE,,310072,96670047,379928768,6071723,-74.2215,40.6565,"(0.0, 1001.0]","(48.525, 80.564]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,62.412,25,0,1905,3,1.186,3454430,0,0,0.333,0,0,1,0.333,0.333,0,0,41.667,1,0,1,0,11.111,0014100001eCO5RAAW,301311,2624,10849,35.556,D,FALSE,301311,"Intalere (FKA: Amerinet), Magnet Group",Speare Memorial Hospital,D,FALSE,D,FALSE,D,FALSE,D,0014100001eCO5RAAW,18-Jun,326.625,653.25,653.25,TRUE,301311,3264,,-1,PLYMOUTH,NH,Boston,"Mckeon, Pa",,,,,TRUE,2920360,301311,36410208,93283115,2920360,-71.6881,43.757,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
8568,0,103,0,0,4,1.593,9518050,0,0.333,0,0.25,0,1,0.333,0,0,0,44.167,1,0,0,1,44.444,0014100001eCO5SAAW,370049,3346,10850,44.222,C,FALSE,370049,"Provista, Vizient",Stillwater Medical Center,C,FALSE,C,FALSE,C,FALSE,C,0014100001eCO5SAAW,18-Jun,428.16,856.32,856.32,TRUE,370049,74076,,-1,STILLWATER,OK,Dallas,"Ballew,Ho",,,,,TRUE,6805161,370049,99583915,392240205,6805161,-97.0551,36.0724,"(5000.0, 9140.479]","(0.0, 48.525]","(100.0, 150.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
5360,53.664,78,14,4095,4,1.332,6989342,38.333,0.333,0.333,0.125,0,1,0.333,0,0,0.429,50.536,1,0,1,1,33.333,0014100001fAoMuAAK,470012,4244,10879,47.095,C,FALSE,470012,"Intalere (FKA: Amerinet), Magnet Group, Vizient, Afaxys, Greenhealth Exchange, Provista",Southwestern Vermont Medical Center,C,FALSE,C,FALSE,C,FALSE,C,0014100001fAoMuAAK,18-Jun,6116.525,12233.05,12233.05,TRUE,470012,5201,Dartmouth-Hitchcock Health,7107,BENNINGTON,VT,Boston,"Mckeon, Pa",0.071,940,7,C,FALSE,2170460,470012,114894041,278899714,2256600,-73.1923,42.8827,"(5000.0, 9140.479]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(12.618, 14.957]"
5086,110.334,198,8,5631,6,1.502,33640091,40.167,0.333,0.667,0.375,0.25,1,0.333,0,0.5,0.143,57.262,1,0,0,1,88.889,0014100001eCOuWAAW,220002,1946,10863,63.587,A,FALSE,220002,Vizient,Mount Auburn Hospital,A,FALSE,A,FALSE,A,FALSE,A,0014100001eCOuWAAW,18-May,4686.223,14058.67,14058.67,TRUE,220002,2138,CareGroup Healthcare System,542229,CAMBRIDGE,MA,Boston,"Mckeon, Pa",0.669,296,2,C,FALSE,22562481,220002,300752000,600683197,22419862,-71.1256,42.377,"(5000.0, 9140.479]","(80.564, 141.836]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(39.828, 63.414]","(5.0, 10.0]"
0,56.128,180,0,4438,27,0.984,17300948,24.583,0,0.333,0.375,0,0,0,0,0,0,37.083,1,0,0,1,77.778,,222000,5870,nan,45.222,C,FALSE,222000,Vizient,Spaulding Hospital For Continuing Care Cambridge (FKA Youville Hospital),C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,222000,2138,Partners HealthCare,7001,CAMBRIDGE,MA,Boston,"Mckeon, Pa",0.047,3673,15,B,FALSE,7274225,222000,75524231,166425447,6887583,-71.1256,42.377,"(0.0, 1001.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,59.046,35,0,805,4,1.025,3643195,0,0,0.333,0,0,1,0,0.333,0,0,40,1,0,1,1,22.222,0014100001eCOuYAAW,301301,2621,10865,36.444,C,FALSE,301301,"Intalere (FKA: Amerinet), Vizient, McKesson Pharmaceutical",Cottage Hospital,C,FALSE,C,FALSE,C,FALSE,C,0014100001eCOuYAAW,18-Jun,479.25,958.5,958.5,TRUE,301301,3785,,-1,WOODSVILLE,NH,Boston,"Mckeon, Pa",,,,,TRUE,1558386,301301,24476328,53624485,1491433,-71.9892,44.1385,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2305,60.275,47,0,4079,3,1.332,5259711,31.25,0.167,0.333,0,0,1,0.333,0.333,0,0,44.167,1,0,0,1,22.222,0014100001cId5zAAC,470011,4253,10816,39.778,C,FALSE,470011,"Magnet Group, Vizient",Brattleboro Memorial Hospital,C,FALSE,C,FALSE,C,FALSE,C,0014100001cId5zAAC,18-Jun,194.76,389.52,389.52,TRUE,470011,5301,,-1,BRATTLEBORO,VT,Boston,"Mckeon, Pa",,,,,TRUE,678526,470011,61112551,129379959,1035989,-72.5933,42.8574,"(1001.0, 5000.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
3594,50.071,88,15.5,8411,4,1.601,4027376,40.5,0.167,0.333,0.125,0.25,1,0.333,0.333,0.5,0.571,54.881,1,0,1,1,33.333,0014100001iiyPyAAI,250050,2303,10927,50.571,B,FALSE,250050,"Intalere (FKA: Amerinet), Magnet Group, Vizient",OCH Regional Medical Center,B,FALSE,B,FALSE,B,FALSE,B,0014100001iiyPyAAI,18-Jul,422.8,422.8,422.8,TRUE,250050,39759,,-1,STARKVILLE,MS,New Orleans,"Mangum,Ch",,,,,TRUE,,250050,59383842,177484623,0,-88.8196,33.4505,"(1001.0, 5000.0]","(48.525, 80.564]","(50.0, 100.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(39.828, 63.414]","(14.957, 16.546]"
0,71.918,25,0,1828,2,1.345,2739755,0,0,0.333,0,0,1,0.333,0.333,0,0,41.667,1,0,1,1,11.111,0014100001iiyQ0AAI,301309,2630,10929,35.556,D,FALSE,301309,"Intalere (FKA: Amerinet), Magnet Group, Vizient",Monadnock Community Hospital,D,FALSE,D,FALSE,D,FALSE,D,0014100001iiyQ0AAI,18-Jun,163.74,327.48,327.48,TRUE,301309,3458,GraniteOne Health,902544,PETERBOROUGH,NH,Boston,"Mckeon, Pa",0.5,50,2,D,FALSE,760387,301309,60268893,126602210,797640,-71.947,42.8856,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
1713,102.838,47,0,4517,3,1.483,5749555,50.625,0.167,0.667,0,0,1,0.333,0.333,0.5,0,50,1,0,0,1,22.222,0014100000ff6GDAAY,50131,448,10360,44.444,C,FALSE,50131,Vizient,Sutter Novato Community Hospital (AKA Novato Community Hospital ),B,TRUE,C,FALSE,C,FALSE,B,,,,,,FALSE,50131,94945,Sutter Health,4717,NOVATO,CA,San Francisco,"Rosen,Ma",0.013,3201,26,A,FALSE,1382741,50131,64563910,237141655,1382741,-122.5714,38.1163,"(1001.0, 5000.0]","(80.564, 141.836]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(39.828, 63.414]","(0.0, 5.0]"
3338,88.179,138,8.667,11809,5,1.392,11546643,30.583,0.167,0.667,0.25,0.25,1,0.333,0,0,0.143,51.012,1,1,0,0,44.444,0014100000gK3jeAAC,140304,1276,10381,49.698,B,FALSE,140304,"The Resource Group (AKA Resource & Supply Management Group - Ascension Health), McKesson Pharmaceutical, Premier Inc",AMITA Health Adventist Medical Center - Bolingbrook,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,140304,60440,AMITA Health Adventist Midwest Health,551611,BOLINGBROOK,IL,Chicago,"Williams,Ly",0.192,718,4,B,FALSE,8715894,140304,130335207,500702657,8715894,-88.0873,41.6976,"(1001.0, 5000.0]","(80.564, 141.836]","(100.0, 150.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
0,58.911,226,10.667,8880,4,2.029,50270675,36,0,0.333,0.375,0.25,1,0.667,0,0,0.286,49.524,1,0,0,1,88.889,0014100000i6VYmAAM,50686,496,10410,57.397,B,FALSE,50686,"Vizient, National Capital Area Shared Services Inc",Riverside Medical Center,A,TRUE,B,FALSE,B,FALSE,A,,,,,,FALSE,50686,92505,Kaiser Permanente - Southern California Region,845346,RIVERSIDE,CA,Los Angeles,"Schmit,Ke",0.032,6765,23,A,FALSE,14020161,50686,405316424,1019532117,14020161,-117.4867,33.9228,"(0.0, 1001.0]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(6.546, 10.75]","(1.897, 2.489]","(6021665.45, 313446375.0]","(0.0, 39.828]","(10.0, 12.618]"
0,58.911,226,10.667,8880,4,2.029,50270675,36,0,0.333,0.375,0.25,1,0.667,0,0,0.286,49.524,1,0,0,1,88.889,0014100000f3nH1AAI,50686,496,10340,57.397,B,FALSE,50686,"Vizient, National Capital Area Shared Services Inc",Riverside Medical Center,A,TRUE,B,FALSE,B,FALSE,A,0014100000f3nH1AAI,17-Jul,14244.126,99708.88,111376.88,TRUE,50686,92505,Kaiser Permanente - Southern California Region,845346,RIVERSIDE,CA,Los Angeles,"Schmit,Ke",0.032,6765,23,A,FALSE,14020161,50686,405316424,1019532117,14020161,-117.4867,33.9228,"(0.0, 1001.0]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.897, 2.489]","(6021665.45, 313446375.0]","(0.0, 39.828]","(10.0, 12.618]"
0,60.471,352,10.222,10034,5,1.804,73243616,35.222,0,0.333,0.5,0.25,1,0.333,0,0,0.286,49.107,1,0,0,1,100,0014100000fPG72AAG,50139,367,10347,59.286,B,FALSE,50139,"Vizient, National Capital Area Shared Services Inc",Downey Medical Center,A,TRUE,B,FALSE,B,FALSE,A,0014100000fPG72AAG,17-Jul,17000.605,102003.63,106207.13,TRUE,50139,90242,Kaiser Permanente - Southern California Region,845346,DOWNEY,CA,Los Angeles,"Schmit,Ke",0.05,6765,23,A,FALSE,18247502,50139,574499113,1601620156,18247502,-118.1395,33.9218,"(0.0, 1001.0]","(48.525, 80.564]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(10.0, 12.618]"
0,60.471,235,16,10034,9,1.696,38109057,34.667,0,0.333,0.375,0.25,0,0.333,0,0,0.571,45.714,1,1,0,1,88.889,,50717,488,nan,54.349,B,FALSE,50717,"Vizient, Premier Inc",Rancho Los Amigos National Rehabilitation  Center,A,TRUE,B,FALSE,B,FALSE,A,,,,,,FALSE,50717,90242,Los Angeles County Health Agency (FKA Los Angeles County Department of Health Services),6443,DOWNEY,CA,Los Angeles,"Schmit,Ke",0.146,1605,4,A,FALSE,11927344,50717,214504627,16181657,11927344,-118.1395,33.9218,"(0.0, 1001.0]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(14.957, 16.546]"
0,87.872,140,0,8833,4,1.892,37485942,0,0,0.667,0.25,0.25,1,0.333,0,0,0,47.083,1,0,0,1,44.444,0014100000f34RCAAY,50767,541855,10335,46.556,C,FALSE,50767,"Vizient, National Capital Area Shared Services Inc",Kaiser Permanente - Vacaville Medical Center,B,TRUE,C,FALSE,C,FALSE,B,0014100000f34RCAAY,17-Jul,41009.16,246054.96,264424.41,TRUE,50767,95688,Kaiser Permanente - Northern California Region,845347,VACAVILLE,CA,San Francisco,"Rosen,Ma",0.017,6200,46,B,FALSE,10167879,50767,276893922,803714011,10167879,-121.9887,38.3847,"(0.0, 1001.0]","(80.564, 141.836]","(100.0, 150.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,77.593,216,6.222,10490,4,1.791,61753933,48.222,0,0.333,0.375,0.25,1,0.333,0,0.5,0.143,48.929,1,0,0,1,88.889,0014100000f33b6AAA,50777,835802,10334,56.921,B,FALSE,50777,"Vizient, National Capital Area Shared Services Inc",Kaiser Permanente - San Leandro,A,TRUE,B,FALSE,B,FALSE,A,0014100000f33b6AAA,17-Jul,21230.471,148613.3,151834.25,TRUE,50777,94577,Kaiser Permanente - Northern California Region,845347,SAN LEANDRO,CA,San Francisco,"Rosen,Ma",0.027,6200,46,B,FALSE,13975001,50777,416317625,1089391144,13975001,-122.1587,37.7205,"(0.0, 1001.0]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(39.828, 63.414]","(5.0, 10.0]"
0,56.128,99,0,4438,33,1.462,10778780,24.583,0,0.333,0.125,0,0,0.333,0,0,0,36.25,1,0,0,1,44.444,,52034,5010,nan,37.889,C,FALSE,52034,Vizient,Kindred Hospital San Francisco Bay Area,B,TRUE,C,FALSE,C,FALSE,B,,,,,,FALSE,52034,94577,Kindred Healthcare,7048,SAN LEANDRO,CA,San Francisco,"Rosen,Ma",0.01,6824,83,D,FALSE,1299656,52034,46867102,178111438,1372575,-122.1587,37.7205,"(0.0, 1001.0]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
10636,93.96,133,7,4115,5,1.868,27714557,37.583,0.5,0.667,0.25,0,1,0.333,0,0,0.143,54.762,1,0,0,1,44.444,0014100000X1VedAAF,000nan,846746,10234,52.698,B,FALSE,000nan,Vizient,Cobalt Rehabilitation Hospital of Fargo (Opening Early 2018),B,FALSE,B,FALSE,B,FALSE,B,0014100000X1VedAAF,17-Jun,5347.516,37432.61,41122.01,TRUE,000nan,58104,Cobalt Medical Development,844322,FARGO,ND,Minneapolis,"Moeller,Ja",0.274,485,4,D,FALSE,,000nan,263793813,1004965429,11524023,-96.8397,46.7932,"(9140.479, 35608.014]","(80.564, 141.836]","(100.0, 150.0]","(0.0, 5323.096]","(6.546, 10.75]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,46.25,1,0,0,1,55.556,,000nan,957816,nan,48.111,C,TRUE,000nan,Vizient,Sanford Childrens Hospital,C,FALSE,C,FALSE,B,TRUE,B,,,,,,FALSE,000nan,58104,Sanford Health,4754,FARGO,ND,Minneapolis,"Moeller,Ja",0.027,4931,40,C,FALSE,,000nan,263793813,1004965429,11524023,-96.8397,46.7932,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(6.546, 10.75]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,46.25,1,0,0,1,55.556,,000nan,907737,nan,48.111,C,FALSE,000nan,Vizient,Sanford Medical Center Fargo,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,000nan,58104,Sanford Health,4754,FARGO,ND,Minneapolis,"Moeller,Ja",0.027,4931,40,C,FALSE,,000nan,263793813,1004965429,11524023,-96.8397,46.7932,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
10636,93.96,133,7,4115,5,1.868,27714557,37.583,0.5,0.667,0.25,0,1,0.333,0,0,0.143,54.762,1,0,1,1,44.444,0014100000X1UplAAF,350070,3054,10223,52.698,B,FALSE,350070,"Intalere (FKA: Amerinet), Vizient",Essentia Health - Fargo (FKA: Innovis Health),B,FALSE,B,FALSE,B,FALSE,B,0014100000X1UplAAF,17-Aug,9858.169,69007.18,113453.67,TRUE,350070,58103,Essentia Health,4690,FARGO,ND,Minneapolis,"Moeller,Ja",0.074,1628,16,C,FALSE,,350070,250573500,647047400,0,-96.8123,46.8564,"(9140.479, 35608.014]","(80.564, 141.836]","(100.0, 150.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
0,56.128,31,0,4438,9,1.189,2110569,24.583,0,0.333,0,0,0,0.333,0.333,0,0,6.667,0,0,0,0,11.111,,352004,5705,nan,7.556,D,FALSE,352004,,Vibra Hospital Of Fargo (FKA Kindred Hospital Fargo),D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,352004,58103,Vibra Healthcare,542027,FARGO,ND,Minneapolis,"Moeller,Ja",0.01,2669,32,D,FALSE,334247,352004,11102033,77122799,334247,-96.8123,46.8564,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,56.128,150,0,4438,2,1.052,6587201,24.583,0,0.333,0.25,0,1,0,0,0,0,10.833,0,0,0,0,55.556,,354004,5934,nan,19.778,D,FALSE,354004,HealthTrust Purchasing Group (HPG),Prairie St Johns,D,FALSE,D,TRUE,D,FALSE,D,,,,,,FALSE,354004,58103,Universal Health Services,7055,FARGO,ND,Minneapolis,"Moeller,Ja",0.008,18231,142,D,FALSE,,354004,23721407,81528967,0,-96.8123,46.8564,"(0.0, 1001.0]","(48.525, 80.564]","(100.0, 150.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
2550,61.328,158,3.281,11158,5,1.401,16946149,21.536,0.167,0.333,0.375,0.25,1,0.333,0,0,0,47.5,1,0,0,1,66.667,,350011*,575716,nan,51.333,B,FALSE,350011*,Vizient,Sanford Health South University Campus,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,350011*,58103,Sanford Health,4754,FARGO,ND,Minneapolis,"Moeller,Ja",0.028,4931,40,C,FALSE,,,,,,-96.8123,46.8564,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,0,132,0,0,4,1.748,39424632,0,0,0,0.25,0,1,0.333,0,0,0,39.167,1,0,0,1,44.444,0014100000grYBwAAM,50760,316,10394,40.222,C,FALSE,50760,"Vizient, National Capital Area Shared Services Inc",Kaiser Permanente - Antioch Medical Center,B,TRUE,C,FALSE,C,FALSE,B,0014100000grYBwAAM,17-Jul,16892.491,118247.44,127507.78,TRUE,50760,94531,Kaiser Permanente - Northern California Region,845347,ANTIOCH,CA,San Francisco,"Rosen,Ma",0.016,6200,46,B,FALSE,12246413,50760,310239330,851831881,12246413,-121.7758,37.9658,"(0.0, 1001.0]","(0.0, 48.525]","(100.0, 150.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,54.018,257,16.889,15396,4,1.779,45674616,66.556,0,0.333,0.5,0.5,1,0.333,0,1,0.714,59.643,1,0,0,1,88.889,0014100000f3nH2AAI,50723,414,10341,65.492,A,FALSE,50723,"Vizient, National Capital Area Shared Services Inc",Baldwin Park Medical Center,A,TRUE,A,FALSE,A,FALSE,A,0014100000f3nH2AAI,17-Jul,10003.746,70026.22,83967.22,TRUE,50723,91706,Kaiser Permanente - Southern California Region,845346,BALDWIN PARK,CA,Los Angeles,"Schmit,Ke",0.036,6765,23,A,FALSE,11489455,50723,401253918,1167877820,11489455,-117.9682,34.0964,"(0.0, 1001.0]","(48.525, 80.564]","(254.456, 1532.489]","(15075.413, 20805.224]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(63.414, 82.273]","(16.546, 20.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,46.25,1,0,0,1,55.556,,52045,6101,nan,48.111,C,FALSE,52045,Vizient,Kindred Hospital Baldwin Park (Vista Hospital Of San Gabriel Valley),B,TRUE,C,FALSE,C,FALSE,B,,,,,,FALSE,52045,91706,Kindred Healthcare,7048,BALDWIN PARK,CA,Los Angeles,"Schmit,Ke",0.016,6824,83,D,FALSE,1576973,,,,,-117.9682,34.0964,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
6092,70.629,237,13,8918,5,1.56,21364591,42.25,0.333,0.333,0.375,0.25,1,0.333,0,0.5,0.429,56.786,1,0,1,1,88.889,0014100000X1UlPAAV,390201,3545,7294,63.206,A,FALSE,390201,"Intalere (FKA: Amerinet), Magnet Group, Vizient",Lehigh Valley Hospital - Pocono (FKA Pocono Medical Center),A,FALSE,A,FALSE,A,FALSE,A,0014100000X1UlPAAV,16-Jul,262.5,787.5,6037.5,TRUE,390201,18301,Lehigh Valley Health Network,4739,EAST STROUDSBURG,PA,Philadelphia,"Demetra,Mi",0.234,855,6,D,FALSE,23749449,390201,202898368,1004694265,25372511,-75.1735,41.0367,"(5000.0, 9140.479]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(39.828, 63.414]","(12.618, 14.957]"
13526,54.497,666,8.667,7765,5,2.242,116300979,39.917,0.5,0.333,0.5,0.25,1,0.667,0,0.5,0.143,59.345,1,0,0,1,100,0014100000dV8kMAAS,240057,2151,10302,67.476,A,FALSE,240057,Vizient,Abbott Northwestern Hospital,A,FALSE,A,FALSE,A,FALSE,A,0014100000dV8kMAAS,17-Jun,30369.084,212583.59,379091.99,TRUE,240057,55407,Allina Health,4683,MINNEAPOLIS,MN,Minneapolis,"Moeller,Ja",0.323,1907,13,B,FALSE,,240057,822919488,2970977543,0,-93.2545,44.9378,"(9140.479, 35608.014]","(48.525, 80.564]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.897, 2.489]","(6021665.45, 313446375.0]","(39.828, 63.414]","(5.0, 10.0]"
