Num_Of_OP_Claims_Total,income,beds,Weighted_Safety_Domain_Score,households,ip_avg_stay,cmi_recent_value,ip_total_costs,Total_Performance_Score,Num_Of_OP_Claims_Total_score,income_score,beds_score,households_score,ip_avg_stay_score,cmi_recent_value_score,ip_total_costs_score,Total_Performance_Score_score,Weighted_Safety_Domain_Score_score,model_score,GPO_Text__c_Vizient_score,is_preimer,is_intalere,is_vazient,beds_score_size,initial_score,score_label,is_kids_hospital,Provider_Number,GPO_Affiliations,Hospital_Name_x,post_state_score_label,post_HealthTrust_score_label,post_Vazient_and_kids_score_label,post_state_applied,post_HealthTrust_applied,post_Vazient_and_kids_applied,final_score,Daily_Revenue_sum_2018,Daily_Revenue_mean_2018,first_year_month_transaction,Total_Daily_Revenue,is_quva_customer,Zip_Code,IDN,Definitive_IDN_ID,City,State_y,Territory,Assigned_Name,weighted_score,idn_average_beds,Number_of_Hospitals,is_independent,Longitude,Latitude,Num_Of_OP_Claims_Total_bucket,income_bucket,beds_bucket,households_bucket,ip_avg_stay_bucket,cmi_recent_value_bucket,ip_total_costs_bucket,Total_Performance_Score_bucket,Weighted_Safety_Domain_Score_bucket
1362.875,40.668,88,13.333,6342,2.67,1.238,3501345,51.083,0.167,0,0,0.25,1,0.333,0.333,0.5,0.429,18.869,0,0,0,0,22.222,19.54,D,FALSE,440153,"HealthTrust Purchasing Group (HPG), Magnet Group",Tennova Healthcare - Newport Medical Center (FKA: Baptist Hospital Of Cocke County),D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,37821,Tennova Healthcare,7247,NEWPORT,TN,Atlanta,OTHER,0.043,144.643,14,FALSE,-83.2027,35.9544,"(1001.0, 5000.0]","(0.0, 48.525]","(3.0, 100.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(39.828, 63.414]","(12.618, 14.957]"
2800.75,72.752,204,5.667,7649,5.55,1.749,17539080,30.083,0.167,0.333,0.4,0.25,1,0.333,0,0,0.143,49.179,1,0,1,1,31.111,45.565,B,FALSE,440034,"Intalere (FKA: Amerinet), Vizient",Methodist Medical Center Of Oak Ridge,B,B,B,FALSE,FALSE,FALSE,B,,,-1,,FALSE,37831,Covenant Health,4749,OAK RIDGE,TN,Atlanta,OTHER,0.127,160.6,10,FALSE,-84.1958,36.106,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
444.125,46.996,49,3.359,5933,1.806,1.343,1201048,65,0,0,0,0.25,1,0.333,0.333,1,0,44.583,1,0,1,1,13.333,38.333,C,FALSE,440032,"Vizient, Health Resource Services, Intalere (FKA: Amerinet)",Hawkins County Memorial Hospital (FKA Wellmont Hawkins County Memorial Hospital),C,C,C,FALSE,FALSE,FALSE,C,,,-1,,FALSE,37857,Ballad Health,963398,ROGERSVILLE,TN,Atlanta,OTHER,0.016,159.684,18,FALSE,-83.0108,36.4162,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(63.414, 82.273]","(0.0, 5.0]"
3110.125,51.081,109,13.2,5038,3.862,1.475,7422972,38.95,0.167,0.333,0.2,0,1,0.333,0,0,0.429,48.786,1,0,1,1,22.222,43.473,C,FALSE,440081,"Intalere (FKA: Amerinet), Vizient",LeConte Medical Center,C,C,C,FALSE,FALSE,FALSE,C,,,-1,,FALSE,37862,Covenant Health,4749,SEVIERVILLE,TN,Atlanta,OTHER,0.068,160.6,10,FALSE,-83.5386,35.8452,"(1001.0, 5000.0]","(48.525, 80.564]","(100.0, 150.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(12.618, 14.957]"
0,34.413,10,3.359,1373,1.21,1.114,402573,21.597,0,0,0,0,1,0,0.333,0,0,36.667,1,0,1,0,4.444,30.222,D,FALSE,441313,"Health Resource Services, Intalere (FKA: Amerinet)",Hancock County Hospital (FKA Wellmont Hancock County Hospital),D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,37869,Ballad Health,963398,SNEEDVILLE,TN,Atlanta,OTHER,0.003,159.684,18,FALSE,-83.2529,36.5275,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2355.625,46.109,59,6.667,3655,5.106,1.35,4658623,20.667,0.167,0,0,0,1,0.333,0.333,0,0.143,42.262,1,1,0,1,13.333,36.476,C,FALSE,440084,"Premier Inc, Vizient",Sweetwater Hospital Association,C,C,C,FALSE,FALSE,FALSE,C,,,-1,,FALSE,37874,,-1,SWEETWATER,TN,Atlanta,OTHER,,,,TRUE,-84.461,35.6015,"(1001.0, 5000.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
873,38.328,129,3.359,2953,2.584,1.329,3706290,23.125,0,0,0.2,0,1,0.333,0.333,0,0,40.333,1,1,0,1,26.667,37.6,C,FALSE,440057,"Premier Inc, Vizient",Claiborne Medical Center (FKA Claiborne County Hospital),C,C,C,FALSE,FALSE,FALSE,C,,,-1,,FALSE,37879,Covenant Health,4749,TAZEWELL,TN,Atlanta,OTHER,0.08,160.6,10,FALSE,-83.5552,36.471,"(0.0, 1001.0]","(0.0, 48.525]","(100.0, 150.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
3658.875,32.872,352,10,314,6.178,1.807,28229597,41.583,0.167,0,0.6,0,1,0.333,0,0.5,0.143,49.095,1,0,0,1,35.556,46.387,B,FALSE,440125,Vizient,Fort Sanders Regional Medical Center,B,B,B,FALSE,FALSE,FALSE,B,,,-1,,FALSE,37916,Covenant Health,4749,KNOXVILLE,TN,Atlanta,OTHER,0.219,160.6,10,FALSE,-83.9336,35.9556,"(1001.0, 5000.0]","(0.0, 48.525]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(39.828, 63.414]","(5.0, 10.0]"
0,56.128,35,3.359,4438,18.486,1.295,2876012,24.583,0,0.333,0,0,0,0.333,0.333,0,0,36.667,1,0,1,1,8.889,31.111,D,FALSE,442012,"Intalere (FKA: Amerinet), Vizient",Select Specialty Hospital - Knoxville,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,37916,Select Medical Corporation,7013,KNOXVILLE,TN,Atlanta,OTHER,0.008,48.198,91,FALSE,-83.9336,35.9556,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
10071.75,41.072,439,2.667,5832,5.34,1.827,30867995,12.667,0.5,0,0.6,0.25,1,0.333,0,0,0,21.417,0,0,0,0,40,25.133,D,FALSE,440120,HealthTrust Purchasing Group (HPG),Tennova Healthcare - Physicians Regional Medical Center (FKA: Mercy Medical Center At St Marys),D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,37917,Tennova Healthcare,7247,KNOXVILLE,TN,Atlanta,OTHER,0.217,144.643,14,FALSE,-83.9152,35.998,"(9140.479, 35608.014]","(0.0, 48.525]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
15559.75,52.52,589,6.667,9972,5.526,1.948,66913762,34.333,0.5,0.333,0.6,0.25,1,0.667,0,0,0.143,57.845,1,1,0,1,40,54.276,A,FALSE,440015,"Premier Inc, Vizient",University of Tennessee Medical Center,A,A,A,FALSE,FALSE,FALSE,A,,,-1,,FALSE,37920,,-1,KNOXVILLE,TN,Atlanta,OTHER,,,,TRUE,-83.9387,35.8929,"(9140.479, 35608.014]","(48.525, 80.564]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.897, 2.489]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
4920.25,76.557,414,6.333,6883,5.852,1.885,28938056,36.167,0.167,0.333,0.6,0.25,1,0.333,0,0,0.143,51.179,1,0,1,1,40,48.943,B,FALSE,440173,"Intalere (FKA: Amerinet), Vizient",Parkwest Medical Center,B,B,B,FALSE,FALSE,FALSE,B,,,-1,,FALSE,37923,Covenant Health,4749,KNOXVILLE,TN,Atlanta,OTHER,0.258,160.6,10,FALSE,-84.0761,35.9331,"(1001.0, 5000.0]","(48.525, 80.564]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
429,46.255,33,3.359,2811,1.588,1.098,524675,21.597,0,0,0,0,1,0,0.333,0,0,36.667,1,0,0,1,8.889,31.111,D,FALSE,440181,Vizient,Bolivar General Hospital,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,38008,West Tennessee Healthcare,7005,BOLIVAR,TN,Atlanta,OTHER,0.04,164,5,FALSE,-89.0007,35.2461,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,56.128,150,3.359,4438,2.102,1.04,17410227,24.583,0,0.333,0.2,0,1,0,0,0,0,10.333,0,0,0,0,26.667,13.6,D,FALSE,444008,,Western Mental Health Institute,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,38008,Tennessee Department of Mental Health and Substance Abuse,842979,BOLIVAR,TN,Atlanta,OTHER,0.26,144.25,4,FALSE,-89.0007,35.2461,"(0.0, 1001.0]","(48.525, 80.564]","(100.0, 150.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
3554,52.444,95,11.333,7786,4.14,1.329,4628849,25.25,0.167,0.333,0,0.25,1,0.333,0.333,0,0.286,18.274,0,0,0,0,22.222,19.063,D,FALSE,440072,HealthTrust Purchasing Group (HPG),Tennova Healthcare - Dyersburg Regional (FKA Dyersburg Regional Medical Center),D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,38024,Tennova Healthcare,7247,DYERSBURG,TN,New Orleans,"Mangum,Ch",0.047,144.643,14,FALSE,-89.3836,36.0444,"(1001.0, 5000.0]","(48.525, 80.564]","(3.0, 100.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(10.0, 12.618]"
0,49.491,25,3.359,4682,2.128,0.841,971580,21.597,0,0.333,0,0,1,0,0.333,0,0,40,1,0,0,1,4.444,32.889,D,FALSE,441314,Vizient,Lauderdale Community Hospital (FKA: Baptist Memorial Hospital Lauderdale),D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,38063,HMC/CAH Consolidated (Rural Community Hospitals of America),581751,RIPLEY,TN,New Orleans,"Mangum,Ch",0.107,21.182,11,FALSE,-89.535,35.7527,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
27061.375,58.537,1383,4.333,4831,6.198,1.866,146516272,28,0.5,0.333,0.6,0,1,0.333,0,0,0,23.5,0,0,0,0,40,26.8,D,FALSE,440049,HealthTrust Purchasing Group (HPG),Methodist University Hospital,D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,38104,Methodist Healthcare (AKA: Methodist Le Bonheur Healthcare),7121,MEMPHIS,TN,New Orleans,"Mangum,Ch",0.964,717,2,FALSE,-90.0046,35.1334,"(9140.479, 35608.014]","(48.525, 80.564]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,56.128,80,3.359,4438,6.322,1.159,3039281,24.583,0,0.333,0,0,1,0,0.333,0,0,40,1,0,0,1,17.778,35.556,C,FALSE,443029,Vizient,Healthsouth Rehabilitation Hospital Of Memphis,C,C,C,FALSE,FALSE,FALSE,C,,,-1,,FALSE,38104,Encompass Health Corporation (FKA HealthSouth),7277,MEMPHIS,TN,New Orleans,"Mangum,Ch",0.01,69.202,119,FALSE,-90.0046,35.1334,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
106.625,47.791,225,24.889,11753,3.452,1.071,5200535,34.889,0,0,0.4,0.25,1,0,0.333,0,1,21.917,0,0,0,0,31.111,23.756,D,FALSE,440159,"HealthTrust Purchasing Group (HPG), Magnet Group",Delta Medical Center,D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,38118,Acadia Healthcare,7230,MEMPHIS,TN,New Orleans,"Mangum,Ch",0.086,96.741,27,FALSE,-89.9265,35.0514,"(0.0, 1001.0]","(0.0, 48.525]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(22.507, 28.8]"
5293.75,90.912,426,10.333,6033,6.696,1.809,25904573,23.333,0.333,0.667,0.6,0.25,0,0.333,0,0,0.286,53.44,1,0,0,1,40,50.752,B,FALSE,440183,Vizient,St Francis Hospital Memphis,B,B,B,FALSE,FALSE,FALSE,B,,,-1,,FALSE,38119,Tenet Healthcare,4685,MEMPHIS,TN,New Orleans,"Mangum,Ch",0.051,244.706,34,FALSE,-89.8501,35.0821,"(5000.0, 9140.479]","(80.564, 141.836]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(10.0, 12.618]"
0,56.128,39,3.359,4438,17.202,1.596,2435286,24.583,0,0.333,0,0,0,0.333,0.333,0,0,36.667,1,0,0,1,8.889,31.111,D,FALSE,442014,Vizient,Select Specialty Hospital - Memphis,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,38119,Select Medical Corporation,7013,MEMPHIS,TN,New Orleans,"Mangum,Ch",0.009,48.198,91,FALSE,-89.8501,35.0821,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
824.875,48.955,30,3.359,2753,3.346,1.224,1164415,21.597,0,0.333,0,0,1,0.333,0.333,0,0,11.667,0,0,0,0,8.889,11.111,D,FALSE,440182,HealthTrust Purchasing Group (HPG),McKenzie Regional Hospital,D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,38201,Quorum Health Corporation,837570,MC KENZIE,TN,Atlanta,OTHER,0.013,82.071,28,FALSE,-88.5134,36.1272,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
1278.5,55.872,41,3.359,3673,2.882,1.231,1892518,22.396,0.167,0.333,0,0,1,0.333,0.333,0,0,14.167,0,0,0,0,13.333,14,D,FALSE,440061,HealthTrust Purchasing Group (HPG),Tennova Healthcare - Volunteer Martin,D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,38237,Tennova Healthcare,7247,MARTIN,TN,Atlanta,OTHER,0.02,144.643,14,FALSE,-88.8554,36.3425,"(1001.0, 5000.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,56.128,16,3.359,4438,3.672,1.196,821963,24.583,0,0.333,0,0,1,0.333,0.333,0,0,41.667,1,0,1,1,4.444,34.222,C,FALSE,444005,"Vizient, Intalere (FKA: Amerinet)",Behavorial Healthcare Center at Martin,C,C,C,FALSE,FALSE,FALSE,C,,,-1,,FALSE,38237,Tennessee Health Management,560439,MARTIN,TN,Atlanta,OTHER,0.205,19.5,4,FALSE,-88.8554,36.3425,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,56.128,40,3.359,4438,6.098,1.087,1356765,24.583,0,0.333,0,0,1,0,0.333,0,0,40,1,0,0,1,8.889,33.778,C,FALSE,443030,Vizient,Spire Cane Creek Rehabilitation Hospital,C,C,C,FALSE,FALSE,FALSE,C,,,-1,,FALSE,38237,Encompass Health Corporation (FKA HealthSouth),7277,MARTIN,TN,Atlanta,OTHER,0.005,69.202,119,FALSE,-88.8554,36.3425,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
3786,47.534,114,3.359,5375,3.978,1.487,5230802,29.167,0.167,0,0.2,0.25,1,0.333,0.333,0,0,44.083,1,0,0,1,22.222,39.711,C,FALSE,440132,Vizient,Henry County Medical Center,C,C,C,FALSE,FALSE,FALSE,C,,,-1,,FALSE,38242,,-1,PARIS,TN,Atlanta,OTHER,,,,TRUE,-88.3093,36.3005,"(1001.0, 5000.0]","(0.0, 48.525]","(100.0, 150.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
9870,42.833,690,9,10162,7.18,1.797,63131296,24.5,0.5,0,0.6,0.25,0,0.333,0,0,0.143,47.845,1,0,0,1,40,46.276,B,FALSE,440002,Vizient,Jackson - Madison County General Hospital,B,B,B,FALSE,FALSE,FALSE,B,,,-1,,FALSE,38301,West Tennessee Healthcare,7005,JACKSON,TN,Atlanta,OTHER,0.841,164,5,FALSE,-88.814,35.6102,"(9140.479, 35608.014]","(0.0, 48.525]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
0,56.128,25,3.359,4438,0.88,0.865,1462084,24.583,0,0.333,0,0,1,0,0.333,0,0,40,1,0,0,1,4.444,32.889,D,FALSE,444010,Vizient,Pathways Behavioral Health Of Tennessee,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,38301,West Tennessee Healthcare,7005,JACKSON,TN,Atlanta,OTHER,0.03,164,5,FALSE,-88.814,35.6102,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
2622.875,73.388,115,12.667,11317,5.162,1.727,5630213,38.25,0.167,0.333,0.2,0.25,1,0.333,0.333,0,0.429,21.702,0,0,0,0,22.222,21.806,D,FALSE,440189,HealthTrust Purchasing Group (HPG),Tennova Healthcare - Regional Jackson (FKA Regional Hospital Of Jackson),D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,38305,Tennova Healthcare,7247,JACKSON,TN,Atlanta,OTHER,0.057,144.643,14,FALSE,-88.8281,35.6829,"(1001.0, 5000.0]","(48.525, 80.564]","(100.0, 150.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(12.618, 14.957]"
0,56.128,16,3.359,4438,3.262,1.113,882665,24.583,0,0.333,0,0,1,0,0.333,0,0,10,0,0,0,0,4.444,8.889,D,FALSE,444023,,OakHills Behavioral Center,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,38305,WoodRidge Behavioral Care,867149,JACKSON,TN,Atlanta,OTHER,0.235,34,2,FALSE,-88.8281,35.6829,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,43.815,25,3.359,3154,1.89,1.004,442685,21.597,0,0,0,0,1,0,0.333,0,0,36.667,1,0,0,1,4.444,30.222,D,FALSE,441316,Vizient,Camden General Hospital,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,38320,West Tennessee Healthcare,7005,CAMDEN,TN,Atlanta,OTHER,0.03,164,5,FALSE,-88.1119,36.0556,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
746.75,49.538,54,3.359,2640,2.264,1.231,1557958,21.597,0,0.333,0,0,1,0.333,0.333,0,0,41.667,1,1,0,1,13.333,36,C,FALSE,440016,"Vizient, Premier Inc",Baptist Memorial Hospital - Huntingdon,C,C,C,FALSE,FALSE,FALSE,C,,,-1,,FALSE,38344,Baptist Memorial Health Care Corporation,4734,HUNTINGDON,TN,Atlanta,OTHER,0.012,246.778,16,FALSE,-88.4202,36.0062,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
903.125,50.069,36,3.359,4719,1.592,0.962,654160,21.597,0,0.333,0,0,1,0,0.333,0,0,10,0,0,0,0,8.889,9.778,D,FALSE,440008,HealthTrust Purchasing Group (HPG),Henderson County Community Hospital,D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,38351,Quorum Health Corporation,837570,LEXINGTON,TN,Atlanta,OTHER,0.016,82.071,28,FALSE,-88.3927,35.6512,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
609.125,53.636,47,3.359,3323,2.744,1.256,753253,27.5,0,0.333,0,0,1,0.333,0.333,0,0,41.667,1,0,1,1,13.333,36,C,FALSE,440060,"Intalere (FKA: Amerinet), Vizient",Milan General Hospital,C,C,C,FALSE,FALSE,FALSE,C,,,-1,,FALSE,38358,West Tennessee Healthcare,7005,MILAN,TN,Atlanta,OTHER,0.057,164,5,FALSE,-88.7688,35.9251,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
546.625,45.575,40,3.359,1739,2.278,1.194,533494,21.597,0,0,0,0,1,0.333,0.333,0,0,8.333,0,0,0,0,8.889,8.444,D,FALSE,440070,HealthTrust Purchasing Group (HPG),Decatur County General Hospital,D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,38363,,-1,PARSONS,TN,Atlanta,OTHER,,,,TRUE,-88.1195,35.6664,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
3314.625,44.74,122,3.359,4965,3.6,1.195,4757133,33.438,0.167,0,0.2,0,1,0.333,0.333,0,0,42.833,1,0,1,1,22.222,38.711,C,FALSE,440109,"Intalere (FKA: Amerinet), Magnet Group, Vizient, Health Resource Services",Hardin Medical Center,C,C,C,FALSE,FALSE,FALSE,C,,,-1,,FALSE,38372,,-1,SAVANNAH,TN,New Orleans,"Mangum,Ch",,,,TRUE,-88.2005,35.2023,"(1001.0, 5000.0]","(0.0, 48.525]","(100.0, 150.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
6229.125,62.897,255,11,13991,4.19,1.712,20974463,36.917,0.333,0.333,0.6,0.25,1,0.333,0,0,0.286,55.107,1,0,0,1,35.556,51.197,B,FALSE,440073,Vizient,Maury Regional Medical Center,B,B,B,FALSE,FALSE,FALSE,B,,,-1,,FALSE,38401,Maury Regional Health System,542228,COLUMBIA,TN,Atlanta,OTHER,0.817,104,3,FALSE,-87.038,35.6156,"(5000.0, 9140.479]","(48.525, 80.564]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(10.0, 12.618]"
0,56.128,16,3.359,4438,2.304,1.262,935264,24.583,0,0.333,0,0,1,0.333,0.333,0,0,41.667,1,0,1,1,4.444,34.222,C,FALSE,444021,"Vizient, Intalere (FKA: Amerinet)",Behavioral Healthcare Center at Columbia,C,C,C,FALSE,FALSE,FALSE,C,,,-1,,FALSE,38401,Tennessee Health Management,560439,COLUMBIA,TN,Atlanta,OTHER,0.205,19.5,4,FALSE,-87.038,35.6156,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
2130,46.883,99,3.359,6316,3.58,1.312,2862453,35,0.167,0,0,0.25,1,0.333,0.333,0,0,12.083,0,0,0,0,22.222,14.111,D,FALSE,440175,HealthTrust Purchasing Group (HPG),Southern Tennessee Regional Health System - Lawrenceburg  (FKA: Crockett Hospital),D,D,D,FALSE,TRUE,FALSE,D,,,-1,,FALSE,38464,Southern Tennessee Regional Health System,825816,LAWRENCEBURG,TN,Atlanta,OTHER,0.253,130.667,3,FALSE,-87.3526,35.2507,"(1001.0, 5000.0]","(0.0, 48.525]","(3.0, 100.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
422,41.272,32,3.359,1860,2.034,0.99,808611,33.75,0,0,0,0,1,0,0.333,0,0,36.667,1,1,1,1,8.889,31.111,D,FALSE,440010,"Premier Inc, Intalere (FKA: Amerinet), Vizient",Wayne Medical Center,D,D,D,FALSE,FALSE,FALSE,D,,,-1,,FALSE,38485,Maury Regional Health System,542228,WAYNESBORO,TN,Atlanta,OTHER,0.103,104,3,FALSE,-87.7395,35.322,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
9135.375,50.885,243,9,8024,4.984,1.759,31945959,33.583,0.333,0.333,0.4,0.25,1,0.333,0,0,0.143,51.679,1,0,0,1,31.111,47.565,B,FALSE,440059,Vizient,Cookeville Regional Medical Center,B,B,B,FALSE,FALSE,FALSE,B,,,-1,,FALSE,38501,Cookeville Regional Medical Center System,552378,COOKEVILLE,TN,Atlanta,OTHER,0.779,104,3,FALSE,-85.5423,36.2178,"(5000.0, 9140.479]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
