Num_Of_OP_Claims_Total,income,beds,Weighted_Safety_Domain_Score,households,ip_avg_stay,cmi_recent_value,ip_total_costs,Total_Performance_Score,Num_Of_OP_Claims_Total_score,income_score,beds_score,households_score,ip_avg_stay_score,cmi_recent_value_score,ip_total_costs_score,Total_Performance_Score_score,Weighted_Safety_Domain_Score_score,model_score,GPO_Text__c_Vizient_score,is_preimer,is_intalere,is_vazient,beds_score_size,Account_id_x,Provider_Number_x,Definitive_ID,Customer_ID,initial_score,score_label,is_kids_hospital,Provider_Number_y,GPO_Affiliations,Hospital_Name,post_state_score_label,post_state_applied,post_HealthTrust_score_label,post_HealthTrust_applied,post_Vazient_and_kids_score_label,post_Vazient_and_kids_applied,final_score,Account_id_y,first_year_month_transaction,Daily_Revenue_mean_2018,Daily_Revenue_sum_2018,Total_Daily_Revenue,is_quva_customer,Provider_Number,Zip_Code,IDN,Definitive_IDN_ID,City,State_y,Territory,Assigned_Name,weighted_score,idn_average_beds,Number_of_Hospitals,idn_final_score_label,is_independent,Pharmacy_Costs,Provider_ID,Total_Costs,Total_Charges,Pharmacy_Total_Cost,Longitude,Latitude,Num_Of_OP_Claims_Total_bucket,income_bucket,beds_bucket,households_bucket,ip_avg_stay_bucket,cmi_recent_value_bucket,ip_total_costs_bucket,Total_Performance_Score_bucket,Weighted_Safety_Domain_Score_bucket
2225,58.031,346,8,5019,6,1.548,40157485,26.917,0.167,0.333,0.5,0,1,0.333,0,0,0.143,18.929,0,0,0,0,100,,450097,4016,10112,35.143,D,FALSE,450097,HealthTrust Purchasing Group (HPG),Bayshore Medical Center,D,FALSE,D,TRUE,D,FALSE,D,,,,,,FALSE,450097,77504,HCA Healthcare Gulf Coast Division,780655,PASADENA,TX,Houston,"Elliot, Er",0.113,2892,15,D,FALSE,,450097,251129706,2657753780,0,-95.1885,29.6501,"(1001.0, 5000.0]","(48.525, 80.564]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
878,86.053,61,6.667,5550,6,1.561,8644028,31.583,0,0.667,0.125,0.25,1,0.333,0,0,0.143,17.262,0,0,0,0,33.333,,670031,4024,nan,20.476,D,FALSE,670031,HealthTrust Purchasing Group (HPG),St Lukes Patients Medical Center,D,FALSE,D,TRUE,D,FALSE,D,,,,,,FALSE,670031,77505,CHI St Lukes Health (FKA St Lukes Episcopal Health System),274128,PASADENA,TX,Houston,"Elliot, Er",0.039,1554,8,D,FALSE,,670031,75234740,354437151,0,-95.1464,29.6518,"(0.0, 1001.0]","(80.564, 141.836]","(50.0, 100.0]","(5323.096, 15075.413]","(6.546, 10.75]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
2550,86.053,158,3.281,5550,5,1.401,16946149,21.536,0.167,0.667,0.375,0.25,1,0.333,0,0,0,50.833,1,0,0,1,66.667,,452039*,582537,nan,54,B,FALSE,452039*,Vizient,Kindred Hospital Bay Area,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,452039*,77505,Kindred Healthcare,7048,PASADENA,TX,Houston,"Elliot, Er",0.017,6824,83,D,FALSE,,,,,,-95.1464,29.6518,"(1001.0, 5000.0]","(80.564, 141.836]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
3958,67.504,266,7.333,10281,7,1.676,34242261,28.75,0.167,0.333,0.5,0.25,0,0.333,0,0,0.143,45.179,1,0,0,1,88.889,,450424,4013,nan,53.921,B,FALSE,450424,Vizient,Houston Methodist San Jacinto Hospital (FKA San Jacinto Methodist Hospital),B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,450424,77521,Houston Methodist (FKA Methodist Hospital System),7021,BAYTOWN,TX,Houston,"Elliot, Er",0.149,1625,9,B,FALSE,,450424,231428209,1409374092,0,-94.9695,29.7705,"(1001.0, 5000.0]","(48.525, 80.564]","(254.456, 1532.489]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,16.25,0,0,0,0,55.556,,670109,835814,79,24.111,D,FALSE,670109,,Altus Baytown Hospital,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,670109,77521,Altus Health,841655,BAYTOWN,TX,Houston,"Elliot, Er",0.5,312,2,D,FALSE,,,,,,-94.9695,29.7705,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(6.546, 10.75]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,53.149,25,0,3835,1,1.008,955905,0,0,0.333,0,0,1,0,0.333,0,0,40,1,0,0,1,11.111,,451375,5236,nan,34.222,D,FALSE,451375,"Provista, Vizient",Liberty - Dayton Community Hospital,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,451375,77575,,-1,LIBERTY,TX,Houston,"Elliot, Er",,,,,TRUE,,451375,8333443,17998586,0,-94.7378,30.0946,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
5293,35.501,216,6.333,5366,5,1.583,14286527,15,0.333,0,0.375,0.25,1,0.333,0,0,0.143,18.095,0,0,0,0,88.889,,450518,4054,nan,32.254,D,FALSE,450518,HealthTrust Purchasing Group (HPG),The Medical Center of Southeast Texas,D,FALSE,D,TRUE,D,FALSE,D,,,,,,FALSE,450518,77640,Steward Health Care System,4684,PORT ARTHUR,TX,Houston,"Elliot, Er",0.03,6473,37,D,FALSE,2902522,450518,127757106,1015565544,3182917,-93.9643,29.8709,"(5000.0, 9140.479]","(0.0, 48.525]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
0,53.35,25,0,1800,2,0.904,629892,0,0,0.333,0,0,1,0,0.333,0,0,40,1,0,1,1,11.111,,451328,5352,nan,34.222,D,FALSE,451328,"Provista, Vizient, Health Resource Services, Intalere (FKA: Amerinet)",Riceland Medical Center (FKA Winnie Community Hospital),D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,451328,77665,,-1,WINNIE,TX,Houston,"Elliot, Er",,,,,TRUE,,451328,8832157,27023969,0,-94.3395,29.8157,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
4542,34.539,406,0,3763,5,1.459,29635548,0,0.167,0,0.5,0,1,0.333,0,0,0,14.167,0,0,0,0,100,,450346,4053,nan,31.333,D,FALSE,450346,HealthTrust Purchasing Group (HPG),Baptist Hospitals of Southeast Texas - Beaumont,D,FALSE,D,TRUE,D,FALSE,D,,,,,,FALSE,450346,77701,Community Hospital Corporation (CHC),550021,BEAUMONT,TX,Houston,"Elliot, Er",0.309,1312,15,D,FALSE,22670293,450346,220475380,1512619240,24236789,-94.1039,30.0688,"(1001.0, 5000.0]","(0.0, 48.525]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
11343,47.36,443,10.333,733,5,1.716,28310119,28.667,0.5,0,0.5,0,1,0.333,0,0,0.286,22.024,0,0,0,0,100,,450034,4056,nan,37.619,C,FALSE,450034,,CHRISTUS Hospital - St Elizabeth,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,450034,77702,CHRISTUS Southeast Texas,951112,BEAUMONT,TX,Houston,"Elliot, Er",0.536,510,5,D,FALSE,,450034,280986129,1635210907,0,-94.1254,30.0871,"(9140.479, 35608.014]","(0.0, 48.525]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(10.0, 12.618]"
0,56.128,51,0,4438,21,1.281,4342519,24.583,0,0.333,0.125,0,0,0.333,0.333,0,0,7.917,0,0,0,0,22.222,,452042,5884,nan,10.778,D,FALSE,452042,,CHRISTUS Dubuis Hospital of Beaumont,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,452042,77702,CHRISTUS Dubuis Health System (AKA CHRISTUS Continuing Care),274413,BEAUMONT,TX,Houston,"Elliot, Er",0.28,182,6,D,FALSE,563191,452042,18043301,46801727,563191,-94.1254,30.0871,"(0.0, 1001.0]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,56.128,27,0,4438,7,1.044,1279141,24.583,0,0.333,0,0,0,0,0.333,0,0,5,0,0,0,0,11.111,,673030,4980,nan,6.222,D,FALSE,673030,,Kate Dishman Rehabilitation Hospital Beaumont,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,673030,77702,CHRISTUS Southeast Texas,951112,BEAUMONT,TX,Houston,"Elliot, Er",0.033,510,5,D,FALSE,412138,673030,6939717,13461638,412138,-94.1254,30.0871,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
461,78.946,16,0,5199,0,2.495,561755,0,0,0.333,0,0,1,1,0.333,0,0,45,1,0,1,0,11.111,,450834,3872,nan,38.222,C,FALSE,450834,Intalere (FKA: Amerinet),Physicians Centre Hospital,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,450834,77802,Surgery Partners (FKA Symbion Healthcare),574627,BRYAN,TX,Houston,"Elliot, Er",0.028,563,16,D,FALSE,551979,450834,14836693,49060026,551979,-96.3351,30.6582,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(6.546, 10.75]","(2.489, 2.921]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,56.128,49,0,4438,6,1.119,2284081,24.583,0,0.333,0,0,1,0,0.333,0,0,40,1,0,0,1,22.222,,673065,841707,nan,36.444,C,FALSE,673065,Vizient,CHI St Joseph Health Rehabilitation Center,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,673065,77802,Encompass Health Corporation (FKA HealthSouth),7277,BRYAN,TX,Houston,"Elliot, Er",0.005,9681,130,D,FALSE,,673065,15588978,28278587,0,-96.3351,30.6582,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,16.25,0,0,0,0,55.556,,450011,3871,nan,24.111,D,FALSE,450011,,St Joseph Regional Health Center,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,450011,77802,CHI St Joseph Health System,542002,BRYAN,TX,Houston,"Elliot, Er",0.65,240,5,D,FALSE,12211822,,,,,-96.3351,30.6582,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(6.546, 10.75]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
2119,58.342,50,0,6695,3,1.287,2570366,55,0.167,0.333,0,0.25,1,0.333,0.333,0.5,0,47.917,1,0,1,1,22.222,,450187,4180,nan,42.778,C,FALSE,450187,"Vizient, Intalere (FKA: Amerinet)",Baylor Scott & White Medical Center - Brenham,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,450187,77833,Baylor Scott & White Health,577357,BRENHAM,TX,Houston,"Elliot, Er",0.007,6376,52,C,FALSE,,450187,34628059,126988309,2008005,-96.4028,30.1774,"(1001.0, 5000.0]","(48.525, 80.564]","(3.0, 50.0]","(5323.096, 15075.413]","(6.546, 10.75]","(1.185, 1.897]","(15070.302, 6021665.45]","(39.828, 63.414]","(0.0, 5.0]"
0,52.558,15,0,3026,1,0.957,735894,0,0,0.333,0,0,1,0,0.333,0,0,10,0,0,0,0,11.111,,451305,3875,nan,10.222,D,FALSE,451305,,CHI St Joseph Health Burleson Hospital,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,451305,77836,CHI St Joseph Health System,542002,CALDWELL,TX,Houston,"Elliot, Er",0.062,240,5,D,FALSE,,451305,11393060,37418000,0,-96.7143,30.5298,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
6977,90.579,119,6.4,7601,4,1.84,10406545,43.567,0.333,0.667,0.25,0.25,1,0.333,0,0.5,0.143,56.012,1,0,1,1,44.444,,670088,550015,nan,53.698,B,FALSE,670088,"Vizient, Intalere (FKA: Amerinet)",Baylor Scott & White Medical Center - College Station,B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,670088,77845,Baylor Scott & White Health,577357,COLLEGE STATION,TX,Houston,"Elliot, Er",0.017,6376,52,C,FALSE,6221177,670088,187857007,640019592,6221177,-96.3171,30.5118,"(5000.0, 9140.479]","(80.564, 141.836]","(100.0, 150.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(39.828, 63.414]","(5.0, 10.0]"
1597,0,152,0,0,4,1.757,6251684,0,0.167,0,0.375,0,1,0.333,0,0,0,12.917,0,0,0,0,55.556,,450299,3870,nan,21.444,D,FALSE,450299,HealthTrust Purchasing Group (HPG),College Station Medical Center,D,FALSE,D,TRUE,D,FALSE,D,,,,,,FALSE,450299,77845,Community Health Systems (CHS),542233,COLLEGE STATION,TX,Houston,"Elliot, Er",0.019,8013,58,D,FALSE,3299994,450299,88123765,717059883,2878645,-96.3171,30.5118,"(1001.0, 5000.0]","(0.0, 48.525]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
0,56.128,72,0,4438,2,1.066,3545756,24.583,0,0.333,0.125,0,1,0,0.333,0,0,11.25,0,0,0,0,33.333,,454125,835812,nan,15.667,D,FALSE,454125,,Rock Prairie Behavioral Health,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,454125,77845,Strategic Behavioral Health,550766,COLLEGE STATION,TX,Houston,"Elliot, Er",0.056,1293,10,D,FALSE,,454125,12776255,23890331,0,-96.3171,30.5118,"(0.0, 1001.0]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,44.458,19,0,1786,2,0.999,1295711,0,0,0,0,0,1,0,0.333,0,0,6.667,0,0,0,0,11.111,,451316,4084,nan,7.556,D,FALSE,451316,,CHI St Joseph Health Madison Hospital,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,451316,77864,CHI St Joseph Health System,542002,MADISONVILLE,TX,Houston,"Elliot, Er",0.079,240,5,D,FALSE,,451316,10947840,45672551,0,-95.9091,30.9533,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,48.79,18,0,3212,2,1.014,809129,0,0,0.333,0,0,1,0,0.333,0,0,10,0,0,0,0,11.111,,451322,3984,nan,10.222,D,FALSE,451322,,CHI St Joseph Health Grimes Hospital,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,451322,77868,CHI St Joseph Health System,542002,NAVASOTA,TX,Houston,"Elliot, Er",0.075,240,5,D,FALSE,,451322,15975614,41864545,0,-96.0594,30.3576,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,54.813,25,0,2324,1,0.911,824107,0,0,0.333,0,0,1,0,0.333,0,0,10,0,0,0,0,11.111,,451363,5686,nan,10.222,D,FALSE,451363,FirstChoice Cooperative,Jackson County Hospital,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,451363,77957,,-1,EDNA,TX,Dallas,"Ballew,Ho",,,,,TRUE,,451363,13082570,17705853,0,-96.6488,28.9527,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,49.559,25,0,2163,2,0.922,1040704,0,0,0.333,0,0,1,0,0.333,0,0,40,1,1,0,0,11.111,,451376,4071,nan,34.222,D,FALSE,451376,Premier Inc,Lavaca Medical Center,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,451376,77964,,-1,HALLETTSVILLE,TX,Houston,"Elliot, Er",,,,,TRUE,,451376,12318246,21431519,0,-96.9234,29.4426,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,45.571,25,0,2509,2,1.007,1710062,0,0,0,0,0,1,0,0.333,0,0,6.667,0,0,0,0,11.111,,451346,3945,nan,7.556,D,FALSE,451346,HealthTrust Purchasing Group (HPG),Yoakum Community Hospital,D,FALSE,D,TRUE,D,FALSE,D,,,,,,FALSE,451346,77995,Community Hospital Corporation (CHC),550021,YOAKUM,TX,Dallas,"Ballew,Ho",0.019,1312,15,D,FALSE,,451346,18641998,41270235,0,-97.1306,29.284,"(0.0, 1001.0]","(0.0, 48.525]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
690,50.862,67,13.333,1354,3,1.369,1962770,34.333,0,0.333,0.125,0,1,0.333,0.333,0,0.429,17.202,0,0,0,0,33.333,,450165,3843,nan,20.429,D,FALSE,450165,HealthTrust Purchasing Group (HPG),Methodist Hospital South (FKA South Texas Regional Medical Center),D,FALSE,D,TRUE,D,FALSE,D,,,,,,FALSE,450165,78026,HCA San Antonio Division (AKA Methodist Health System of San Antonio),550016,JOURDANTON,TX,Dallas,"Ballew,Ho",0.024,1853,11,D,FALSE,1583311,450165,36506740,247552291,1583311,-98.544,28.903,"(0.0, 1001.0]","(48.525, 80.564]","(50.0, 100.0]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(12.618, 14.957]"
6285,53.472,110,6,9615,5,1.555,8951624,22.5,0.333,0.333,0.25,0.25,1,0.333,0,0,0.143,50.179,1,0,1,1,44.444,,450007,4065,nan,49.032,C,FALSE,450007,"Intalere (FKA: Amerinet), Vizient",Peterson Regional Medical Center,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,450007,78028,,-1,KERRVILLE,TX,Dallas,"Ballew,Ho",,,,,TRUE,9443961,450007,100382036,413058924,9443961,-99.1408,30.0416,"(5000.0, 9140.479]","(48.525, 80.564]","(100.0, 150.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
0,56.128,202,0,4438,0,0,17481087,24.583,0,0.333,0.375,0,1,0,0,0,0,12.083,0,0,0,0,88.889,,454014,6385,nan,27.444,D,FALSE,454014,,Kerrville State Hospital,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,454014,78028,Texas Department of State Health Services,575888,KERRVILLE,TX,Dallas,"Ballew,Ho",0.075,2526,12,D,FALSE,1795112,454014,42722530,45011460,1683071,-99.1408,30.0416,"(0.0, 1001.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(6021665.45, 313446375.0]","(0.0, 39.828]","(0.0, 5.0]"
2694,58.639,156,3.272,5038.828,5,1.359,16674035,21.513,0.167,0.333,0.375,0,1,0.333,0,0,0,16.25,0,0,0,0,55.556,,000nan,541836,nan,24.111,D,FALSE,000nan,Department of Veterans Affairs,Kerrville VA Medical Center (South Texas VA Health Care System),D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,000nan,78028,VA Heart Of Texas Health Care Network (VISN 17),541809,KERRVILLE,TX,Dallas,"Ballew,Ho",0.125,1248,8,D,FALSE,,000nan,263793813,1004965429,11524023,-99.1408,30.0416,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
2735,47.914,183,10,9243,7,1.679,13602330,24.917,0.167,0,0.375,0.25,0,0.333,0,0,0.143,40.595,1,1,0,0,77.778,,450643,4182,nan,48.032,C,FALSE,450643,Premier Inc,Doctors Hospital Of Laredo,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,450643,78045,Universal Health Services,7055,LAREDO,TX,Dallas,"Ballew,Ho",0.01,18231,142,D,FALSE,,450643,101031526,902377843,0,-99.5923,27.6357,"(1001.0, 5000.0]","(0.0, 48.525]","(150.0, 254.456]","(5323.096, 15075.413]","(6.546, 10.75]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(5.0, 10.0]"
939,55.497,44,0,4568,4,1.141,1449217,27.188,0,0.333,0,0,1,0,0.333,0,0,40,1,0,1,1,22.222,,450108,4195,nan,36.444,C,FALSE,450108,"Intalere (FKA: Amerinet), Vizient",Connally Memorial Medical Center,C,FALSE,C,FALSE,C,FALSE,C,,,,,,FALSE,450108,78114,,-1,FLORESVILLE,TX,Dallas,"Ballew,Ho",,,,,TRUE,,450108,21509237,94591032,0,-98.1936,29.1693,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(6.546, 10.75]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
1624,61.349,112,0,11781,4,1.318,6454969,0,0.167,0.333,0.25,0.25,1,0.333,0,0,0,16.25,0,0,0,0,44.444,,670098,581941,nan,21.889,D,FALSE,670098,,Resolute Health Hospital,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,670098,78130,Baptist Health System - San Antonio TX,274217,NEW BRAUNFELS,TX,Dallas,"Ballew,Ho",0.034,1855,14,D,FALSE,2900265,670098,84396130,339343307,2900265,-98.0742,29.7229,"(1001.0, 5000.0]","(48.525, 80.564]","(100.0, 150.0]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,56.128,40,0,4438,11,0.863,2449654,24.583,0,0.333,0,0,0,0,0.333,0,0,35,1,0,1,1,22.222,,452106,6302,nan,32.444,D,FALSE,452106,"Intalere (FKA: Amerinet), Vizient, Health Resource Services",Warm Springs Specialty Hospital Of New Braunfels,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,452106,78130,Post Acute Medical,577429,NEW BRAUNFELS,TX,Dallas,"Ballew,Ho",0.025,1612,25,D,FALSE,,452106,13743215,69896143,0,-98.0742,29.7229,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
0,56.128,40,0,4438,8,1.089,2304257,24.583,0,0.333,0,0,0,0,0.333,0,0,35,1,0,0,1,22.222,,673049,274378,nan,32.444,D,FALSE,673049,Vizient,New Braunfels Regional Rehabilitation Hospital,D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,673049,78130,Ernest Health,7109,NEW BRAUNFELS,TX,Dallas,"Ballew,Ho",0.035,1134,26,D,FALSE,,673049,14192919,25897593,0,-98.0742,29.7229,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
2550,61.349,158,3.281,11781,5,1.401,16946149,21.536,0.167,0.333,0.375,0.25,1,0.333,0,0,0,17.5,0,0,0,0,66.667,,450237*,5474,nan,27.333,D,FALSE,450237*,HealthTrust Purchasing Group (HPG),CHRISTUS Santa Rosa - New Braunfels,D,FALSE,D,TRUE,D,FALSE,D,,,,,,FALSE,450237*,78130,CHRISTUS Santa Rosa Health System,550181,NEW BRAUNFELS,TX,Dallas,"Ballew,Ho",0.144,782,5,D,FALSE,,,,,,-98.0742,29.7229,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(5323.096, 15075.413]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
1214,58.025,252,14,135,6,1.642,14533632,36.667,0.167,0.333,0.375,0,1,0.333,0,0,0.429,50.536,1,0,0,1,88.889,,450130,3858,nan,58.206,B,FALSE,450130,Vizient,Nix Health (Nix Medical Center),B,FALSE,B,FALSE,B,FALSE,B,,,,,,FALSE,450130,78205,Prospect Medical Holdings,575843,SAN ANTONIO,TX,Dallas,"Ballew,Ho",0.168,1183,6,B,FALSE,5487541,450130,109218411,463735174,5487541,-98.4925,29.4237,"(1001.0, 5000.0]","(48.525, 80.564]","(150.0, 254.456]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(15070.302, 6021665.45]","(0.0, 39.828]","(12.618, 14.957]"
12686,58.025,1487,6.667,135,5,1.713,113896783,20.583,0.5,0.333,0.5,0,1,0.333,0,0,0.143,23.929,0,0,0,0,100,,450058,3860,nan,39.143,C,FALSE,450058,HealthTrust Purchasing Group (HPG),Baptist Medical Center,C,FALSE,D,TRUE,C,FALSE,D,,,,,,FALSE,450058,78205,Baptist Health System - San Antonio TX,274217,SAN ANTONIO,TX,Dallas,"Ballew,Ho",0.454,1855,14,D,FALSE,,450058,869762210,6608061068,0,-98.4925,29.4237,"(9140.479, 35608.014]","(48.525, 80.564]","(254.456, 1532.489]","(0.0, 5323.096]","(-0.474, 6.546]","(1.185, 1.897]","(6021665.45, 313446375.0]","(0.0, 39.828]","(5.0, 10.0]"
0,56.128,44,0,4438,22,1.158,3325952,24.583,0,0.333,0,0,0,0,0.333,0,0,35,1,0,0,1,22.222,,452073,5744,nan,32.444,D,FALSE,452073,Vizient,Kindred Hospital - San Antonio Central (FKA Select Specialty Hospital - San Antonio),D,FALSE,D,FALSE,D,FALSE,D,,,,,,FALSE,452073,78205,Kindred Healthcare,7048,SAN ANTONIO,TX,Dallas,"Ballew,Ho",0.005,6824,83,D,FALSE,,452073,15384560,68661984,555198,-98.4925,29.4237,"(0.0, 1001.0]","(48.525, 80.564]","(3.0, 50.0]","(0.0, 5323.096]","(-0.474, 6.546]","(0.0, 1.185]","(15070.302, 6021665.45]","(0.0, 39.828]","(0.0, 5.0]"
